trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.002, 'e': 0.4790261931887511}",20,0,-6.783284598257397,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
370,False,"{'a': 0.002, 'e': 0.4780690982163776}",20,3,-30.489951083544206,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
371,False,"{'a': 0.002, 'e': 0.4771139155210344}",20,0,-60.548507466527234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
372,False,"{'a': 0.002, 'e': 0.4761606412819894}",25,2,-51.20373837491102,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
373,False,"{'a': 0.002, 'e': 0.47520927168614446}",25,0,-50.64986845959465,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
374,False,"{'a': 0.002, 'e': 0.4742598029280199}",25,0,-13.998526931732838,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
375,False,"{'a': 0.002, 'e': 0.4733122312097393}",20,10,9.946224046495079,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.002, 'e': 0.4723665527410147}",20,0,-47.65225235912971,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
377,False,"{'a': 0.002, 'e': 0.4714227637391309}",20,0,-53.61461490822645,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
378,False,"{'a': 0.002, 'e': 0.47048086042893056}",20,0,20.851483411710394,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
379,False,"{'a': 0.002, 'e': 0.46954083904279925}",25,0,-36.63961953329901,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
380,False,"{'a': 0.002, 'e': 0.46860269582065023}",20,14,-3.235905040153884,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.002, 'e': 0.46766642700990924}",20,0,-103.26834964374996,"{0: 14, 1: 1, 2: 0, 3: 4, 4: 1}",0
382,False,"{'a': 0.002, 'e': 0.46673202886549986}",25,0,-115.3564548840446,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
383,False,"{'a': 0.002, 'e': 0.46579949764982825}",25,0,-75.57218859766037,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
384,False,"{'a': 0.002, 'e': 0.46486882963276827}",20,0,-33.14177164237163,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
385,False,"{'a': 0.002, 'e': 0.4639400210916467}",25,0,-54.51188888708441,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
386,False,"{'a': 0.002, 'e': 0.46301306831122807}",20,10,-30.847005190415302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
387,False,"{'a': 0.002, 'e': 0.4620879675837}",20,12,1.7937577425994804,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.002, 'e': 0.4611647152086584}",25,0,-52.49626852209265,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
389,False,"{'a': 0.002, 'e': 0.46024330749309256}",20,2,-66.13408694702086,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
390,False,"{'a': 0.002, 'e': 0.45932374075137034}",20,0,1.775184050644818,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
391,False,"{'a': 0.002, 'e': 0.4584060113052235}",25,0,-103.49130732531972,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
392,False,"{'a': 0.002, 'e': 0.45749011548373314}",20,0,-1.5359097166222746,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
393,False,"{'a': 0.002, 'e': 0.4565760496233147}",25,0,-126.70083668955294,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
394,False,"{'a': 0.002, 'e': 0.4556638100677035}",20,0,-95.30803450964402,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
395,False,"{'a': 0.002, 'e': 0.45475339316794017}",25,5,-11.856680777852134,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
396,False,"{'a': 0.002, 'e': 0.45384479528235583}",25,0,-89.6427973101834,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
397,False,"{'a': 0.002, 'e': 0.4529380127765577}",20,0,-27.364963731459635,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
398,False,"{'a': 0.002, 'e': 0.45203304202341466}",20,0,-125.63699564618267,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
399,False,"{'a': 0.002, 'e': 0.45112987940304233}",25,0,-68.85534778314545,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
400,False,"{'a': 0.002, 'e': 0.45022852130278923}",30,0,-20.9123711084152,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
401,False,"{'a': 0.002, 'e': 0.44932896411722156}",20,0,-73.95170384787606,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
402,False,"{'a': 0.002, 'e': 0.4484312042481095}",25,1,-54.98382770756276,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
403,False,"{'a': 0.002, 'e': 0.44753523810441237}",25,0,-149.02728305044232,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
404,False,"{'a': 0.002, 'e': 0.44664106210226434}",35,0,-62.342212844018306,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 1}",1
405,False,"{'a': 0.002, 'e': 0.4457486726649602}",25,14,12.15834032300485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.002, 'e': 0.4448580662229411}",25,12,-38.745897223144944,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
407,False,"{'a': 0.002, 'e': 0.44396923921378006}",25,0,-80.49606757469768,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
408,False,"{'a': 0.002, 'e': 0.44308218808216776}",25,2,-8.960917951510025,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
409,False,"{'a': 0.002, 'e': 0.44219690927989863}",20,0,16.91305548873187,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
410,False,"{'a': 0.002, 'e': 0.44131339926585617}",20,1,-81.37061434314484,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
411,False,"{'a': 0.002, 'e': 0.44043165450599925}",25,7,-82.23726399477137,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 0}",1
412,False,"{'a': 0.002, 'e': 0.43955167147334756}",25,4,-51.54809554893048,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
413,False,"{'a': 0.002, 'e': 0.4386734466479678}",25,13,-4.175881549032326,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
414,False,"{'a': 0.002, 'e': 0.4377969765169596}",25,2,2.284495249336569,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
415,False,"{'a': 0.002, 'e': 0.43692225757444114}",30,0,-136.88444707997644,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
416,False,"{'a': 0.002, 'e': 0.43604928632153556}",25,0,-36.28498637552528,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
417,False,"{'a': 0.002, 'e': 0.43517805926635666}",20,0,-3.9215631975840965,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
418,False,"{'a': 0.002, 'e': 0.4343085729239951}",20,16,7.9903546573856294,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.002, 'e': 0.4334408238165043}",20,0,-55.95038310747371,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
420,False,"{'a': 0.002, 'e': 0.43257480847288665}",25,0,-45.670956705930905,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
421,False,"{'a': 0.002, 'e': 0.43171052342907973}",30,3,-115.22430806660793,"{0: 19, 1: 0, 2: 4, 3: 3, 4: 1}",1
422,False,"{'a': 0.002, 'e': 0.43084796522794205}",30,0,-1.2422791894887284,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
423,False,"{'a': 0.002, 'e': 0.4299871304192398}",25,0,-106.8411415853178,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
424,False,"{'a': 0.002, 'e': 0.42912801555963254}",20,0,-43.89216626575139,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
425,False,"{'a': 0.002, 'e': 0.4282706172126597}",25,0,-61.248812599354885,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
426,False,"{'a': 0.002, 'e': 0.4274149319487267}",25,0,-75.45569065513135,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
427,False,"{'a': 0.002, 'e': 0.4265609563450914}",30,0,-80.94001837617962,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
428,False,"{'a': 0.002, 'e': 0.4257086869858502}",20,0,-105.50889579646494,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
429,False,"{'a': 0.002, 'e': 0.42485812046192456}",25,0,-167.97275962537452,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
430,False,"{'a': 0.002, 'e': 0.4240092533710473}",20,3,-56.04787257987438,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
431,False,"{'a': 0.002, 'e': 0.4231620823177488}",20,0,-78.71565288557866,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
432,False,"{'a': 0.002, 'e': 0.42231660391334386}",30,0,-145.92055859485194,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
433,False,"{'a': 0.002, 'e': 0.42147281477591764}",25,0,-135.60929512347224,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
434,False,"{'a': 0.002, 'e': 0.42063071153031245}",25,0,-31.397366721644296,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
435,False,"{'a': 0.002, 'e': 0.41979029080811425}",20,0,-44.14481821102458,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
436,False,"{'a': 0.002, 'e': 0.418951549247639}",20,8,18.014633738375128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.002, 'e': 0.41811448349391933}",20,0,-59.33122786904154,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
438,False,"{'a': 0.002, 'e': 0.41727909019869114}",20,0,-44.350813649441776,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
439,False,"{'a': 0.002, 'e': 0.41644536602038007}",30,0,-28.803108307398997,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
440,False,"{'a': 0.002, 'e': 0.4156133076240884}",20,0,-15.256320222347748,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
441,False,"{'a': 0.002, 'e': 0.4147829116815814}",25,0,-145.55121886109364,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
442,False,"{'a': 0.002, 'e': 0.4139541748712741}",20,0,-21.46704628004786,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
443,False,"{'a': 0.002, 'e': 0.4131270938782182}",20,0,-29.423229094971532,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
444,False,"{'a': 0.002, 'e': 0.41230166539408875}",20,0,-3.3774954003535624,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
445,False,"{'a': 0.002, 'e': 0.41147788611717057}",25,0,-43.30099419214925,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
446,False,"{'a': 0.002, 'e': 0.4106557527523455}",20,0,-111.48946130829687,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
447,False,"{'a': 0.002, 'e': 0.40983526201107895}",20,0,-19.80538278850082,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
448,False,"{'a': 0.002, 'e': 0.4090164106114069}",25,0,-37.24479836925186,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
449,False,"{'a': 0.002, 'e': 0.4081991952779227}",25,0,-51.4737624843325,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
450,False,"{'a': 0.002, 'e': 0.4073836127417638}",20,0,-42.012521330368905,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
451,False,"{'a': 0.002, 'e': 0.4065696597405991}",25,0,-67.17967305833331,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
452,False,"{'a': 0.002, 'e': 0.40575733301861544}",25,0,-32.52445634205796,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
453,False,"{'a': 0.002, 'e': 0.4049466293265049}",25,0,-76.406313907301,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
454,False,"{'a': 0.002, 'e': 0.4041375454214515}",20,0,-43.693544593909884,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
455,False,"{'a': 0.002, 'e': 0.40333007806711874}",20,0,-8.488780144997968,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
456,False,"{'a': 0.002, 'e': 0.40252422403363597}",30,0,-44.36333511997522,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
457,False,"{'a': 0.002, 'e': 0.401719980097586}",25,0,-36.86863066352752,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
458,False,"{'a': 0.002, 'e': 0.4009173430419921}",25,0,-48.52491220953012,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
459,False,"{'a': 0.002, 'e': 0.40011630965630496}",20,0,-111.26026840725707,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
460,False,"{'a': 0.002, 'e': 0.3993168767363899}",30,0,-103.95359055735973,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
461,False,"{'a': 0.002, 'e': 0.39851904108451414}",30,8,-8.968567676051237,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.002, 'e': 0.39772279950933415}",30,0,-53.23918580657343,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
463,False,"{'a': 0.002, 'e': 0.39692814882588245}",20,14,-2.42243624630835,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.002, 'e': 0.39613508585555535}",20,0,-108.47966623997566,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",1
465,False,"{'a': 0.002, 'e': 0.3953436074260998}",20,12,-49.043647298734534,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
466,False,"{'a': 0.002, 'e': 0.3945537103716011}",20,0,-52.187054595000994,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
467,False,"{'a': 0.002, 'e': 0.39376539153247}",20,0,-23.460137081354656,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
468,False,"{'a': 0.002, 'e': 0.39297864775542996}",25,0,-91.77225397547629,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
469,False,"{'a': 0.002, 'e': 0.39219347589350495}",30,0,-126.93391344004877,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
470,False,"{'a': 0.002, 'e': 0.3914098728060065}",20,0,-114.94269558344689,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
471,False,"{'a': 0.002, 'e': 0.3906278353585211}",35,16,-70.26093378984284,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 1}",1
472,False,"{'a': 0.002, 'e': 0.38984736042289797}",20,0,-41.30038212122737,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
473,False,"{'a': 0.002, 'e': 0.3890684448772363}",20,0,-52.67903377313603,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
474,False,"{'a': 0.002, 'e': 0.38829108560587294}",20,0,-79.48568837280943,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
475,False,"{'a': 0.002, 'e': 0.3875152794993697}",25,8,4.257605114336355,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.002, 'e': 0.3867410234545012}",25,16,-36.821942521764804,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
477,False,"{'a': 0.002, 'e': 0.3859683143742421}",30,24,8.395219776136265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.002, 'e': 0.38519714916775516}",20,0,-61.319460949975365,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
479,False,"{'a': 0.002, 'e': 0.3844275247503785}",25,19,10.957116448497041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.002, 'e': 0.38365943804361335}",30,0,-87.27674903676954,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",1
481,False,"{'a': 0.002, 'e': 0.38289288597511206}",25,0,-117.0336955105218,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
482,False,"{'a': 0.002, 'e': 0.38212786547866506}",30,0,-25.94802834680206,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
483,False,"{'a': 0.002, 'e': 0.38136437349418956}",20,0,-70.89881162378651,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
484,False,"{'a': 0.002, 'e': 0.38060240696771647}",30,20,-6.203947402709463,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.002, 'e': 0.3798419628513787}",30,2,-36.46340979998917,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
486,False,"{'a': 0.002, 'e': 0.37908303810339883}",25,14,1.123137097251413,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.002, 'e': 0.3783256296880768}",30,0,-91.54049781739167,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
488,False,"{'a': 0.002, 'e': 0.37756973457577797}",25,0,-90.4099266849219,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
489,False,"{'a': 0.002, 'e': 0.37681534974292086}",30,0,-78.06460222329866,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
490,False,"{'a': 0.002, 'e': 0.37606247217196515}",30,0,-72.20943327332668,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
491,False,"{'a': 0.002, 'e': 0.37531109885139957}",25,0,-91.77141731005925,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
492,False,"{'a': 0.002, 'e': 0.3745612267757298}",20,0,-54.71990099855139,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
493,False,"{'a': 0.002, 'e': 0.3738128529454665}",20,7,-63.222898908768485,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 1}",1
494,False,"{'a': 0.002, 'e': 0.3730659743671134}",35,17,-32.29815391381473,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 0}",1
495,False,"{'a': 0.002, 'e': 0.3723205880531552}",20,9,2.384916439754331,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.002, 'e': 0.3715766910220457}",25,0,-49.593926776495806,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
497,False,"{'a': 0.002, 'e': 0.37083428029819565}",20,0,-48.82378676248516,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
498,False,"{'a': 0.002, 'e': 0.37009335291196127}",20,0,-70.16541074654666,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
499,False,"{'a': 0.002, 'e': 0.369353905899632}",25,7,-23.16731666549421,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
500,False,"{'a': 0.002, 'e': 0.3686159363034188}",25,0,-113.80687798782373,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
501,False,"{'a': 0.002, 'e': 0.36787944117144233}",20,0,-46.171823083531194,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
502,False,"{'a': 0.002, 'e': 0.36714441755772104}",25,0,-106.74795564967715,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
503,False,"{'a': 0.002, 'e': 0.3664108625221595}",20,0,-28.026301050148692,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
504,False,"{'a': 0.002, 'e': 0.36567877313053654}",20,0,-36.54560980781009,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
505,False,"{'a': 0.002, 'e': 0.36494814645449375}",20,0,-57.48795322234278,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
506,False,"{'a': 0.002, 'e': 0.3642189795715233}",20,1,-19.404021500751345,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
507,False,"{'a': 0.002, 'e': 0.3634912695649568}",20,0,-19.305417329157667,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
508,False,"{'a': 0.002, 'e': 0.36276501352395324}",25,0,-108.81993596521852,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
509,False,"{'a': 0.002, 'e': 0.36204020854348745}",20,9,-40.018897712518225,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 0}",1
510,False,"{'a': 0.002, 'e': 0.36131685172433853}",20,7,-104.20058786795951,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
511,False,"{'a': 0.002, 'e': 0.3605949401730783}",25,0,-24.584664248540495,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
512,False,"{'a': 0.002, 'e': 0.35987447100205955}",25,0,-33.06072328213643,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
513,False,"{'a': 0.002, 'e': 0.3591554413294046}",25,0,-126.02050336170835,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
514,False,"{'a': 0.002, 'e': 0.3584378482789939}",20,0,-76.38664900053908,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
515,False,"{'a': 0.002, 'e': 0.3577216889804542}",20,0,-4.828019973189341,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
516,False,"{'a': 0.002, 'e': 0.3570069605691474}",30,0,-90.62293357860129,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
517,False,"{'a': 0.002, 'e': 0.3562936601861588}",20,6,-39.6251398850304,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
518,False,"{'a': 0.002, 'e': 0.35558178497828613}",20,0,-80.09287214780736,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
519,False,"{'a': 0.002, 'e': 0.3548713320980274}",35,0,-96.98764370634372,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
520,False,"{'a': 0.002, 'e': 0.35416229870357024}",25,0,-81.08309681229774,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
521,False,"{'a': 0.002, 'e': 0.35345468195878016}",20,0,-42.531869879983866,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
522,False,"{'a': 0.002, 'e': 0.3527484790331891}",20,0,-115.76453996947893,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
523,False,"{'a': 0.002, 'e': 0.3520436871019846}",30,0,-145.10167829311135,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
524,False,"{'a': 0.002, 'e': 0.3513403033459978}",20,0,-57.28290207288441,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
525,False,"{'a': 0.002, 'e': 0.35063832495169295}",25,0,-103.93491950357843,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
526,False,"{'a': 0.002, 'e': 0.3499377491111553}",30,0,-48.56857600966586,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
527,False,"{'a': 0.002, 'e': 0.3492385730220808}",25,0,-82.58149850973408,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
528,False,"{'a': 0.002, 'e': 0.348540793887764}",25,0,-97.29624648427212,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 2}",0
529,False,"{'a': 0.002, 'e': 0.3478444089170874}",25,0,-111.60438402925821,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
530,False,"{'a': 0.002, 'e': 0.3471494153245103}",25,0,-77.86626921313207,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
531,False,"{'a': 0.002, 'e': 0.3464558103300574}",25,0,-31.000748858636264,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
532,False,"{'a': 0.002, 'e': 0.34576359115930777}",25,0,-186.60356636585286,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
533,False,"{'a': 0.002, 'e': 0.34507275504338375}",20,0,-106.18900426489735,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
534,False,"{'a': 0.002, 'e': 0.34438329921894}",20,0,-49.65487689439685,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
535,False,"{'a': 0.002, 'e': 0.34369522092815236}",20,0,-32.82098778897069,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
536,False,"{'a': 0.002, 'e': 0.34300851741870664}",20,13,7.387587217318796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.002, 'e': 0.34232318594378797}",25,7,-79.97947369740767,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
538,False,"{'a': 0.002, 'e': 0.34163922376206945}",20,0,-95.29686922940519,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
539,False,"{'a': 0.002, 'e': 0.34095662813770156}",30,0,-82.89521198826401,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
540,False,"{'a': 0.002, 'e': 0.3402753963403008}",30,0,-134.76906172332224,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
541,False,"{'a': 0.002, 'e': 0.3395955256449391}",25,15,7.365494782815705,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.002, 'e': 0.3389170133321328}",20,3,-71.13265806369115,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
543,False,"{'a': 0.002, 'e': 0.3382398566878317}",25,8,-14.722297787345578,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
544,False,"{'a': 0.002, 'e': 0.33756405300340836}",25,0,-68.43931522140691,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
545,False,"{'a': 0.002, 'e': 0.33688959957564707}",25,0,-23.488043401600812,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
546,False,"{'a': 0.002, 'e': 0.33621649370673334}",35,0,-179.38691015316917,"{0: 23, 1: 2, 2: 5, 3: 3, 4: 2}",0
547,False,"{'a': 0.002, 'e': 0.3355447327042427}",20,0,-72.05816648918488,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
548,False,"{'a': 0.002, 'e': 0.3348743138811302}",35,13,-85.11100030668591,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
549,False,"{'a': 0.002, 'e': 0.33420523455571977}",20,0,-81.4005815509348,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
550,False,"{'a': 0.002, 'e': 0.3335374920516932}",20,0,-59.890913581588826,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
551,False,"{'a': 0.002, 'e': 0.33287108369807955}",25,0,-76.68199628111881,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
552,False,"{'a': 0.002, 'e': 0.33220600682924445}",20,0,-112.23764066395727,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
